client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_00119,26,48000,RENT,2,EDUCATION,B,25000,9.64,1,0.52,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,60,0.520833333,13578.5429,0.803719644,12,0.721206169,0
CUST_00120,25,12996,OWN,1,MEDICAL,D,3600,14.59,1,0.28,N,3,Female,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.27700831,2519.463643,0.470872856,9,0.787041593,0
CUST_00121,22,12996,OWN,1,EDUCATION,B,4750,,1,0.37,N,3,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,24,0.365497076,3850.102347,0.66174995,3,0.356354205,0
CUST_00122,25,42360,RENT,1,EDUCATION,E,25000,16.35,1,0.59,Y,3,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.590179415,3002.050129,0.661049342,3,0.381316119,0
CUST_00123,21,49000,RENT,4,EDUCATION,B,25000,10.99,1,0.51,N,2,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.510204082,8453.300529,0.682720419,5,0.536623655,1
CUST_00124,25,225000,MORTGAGE,0,VENTURE,F,25000,18.67,0,0.11,N,2,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.111111111,39976.25244,0.288783344,8,0.704361963,1
CUST_00125,26,225000,RENT,1,EDUCATION,A,3000,9.32,0,0.01,N,4,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.013333333,41642.36334,0.198410504,12,0.447170144,0
CUST_00126,23,225000,RENT,8,DEBTCONSOLIDATION,A,7500,8.63,0,0.03,N,2,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.033333333,57144.69433,0.287309753,15,0.786615251,0
CUST_00127,26,225000,MORTGAGE,2,VENTURE,B,25000,10.08,0,0.11,N,2,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.111111111,30663.76219,0.247394499,6,0.155492526,0
CUST_00128,22,49464,RENT,5,PERSONAL,B,25000,11.83,1,0.51,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.505418082,12506.37048,0.758255913,9,0.264130064,0
CUST_00129,23,50000,RENT,1,DEBTCONSOLIDATION,A,25000,7.9,1,0.5,N,3,Male,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.5,13702.98913,0.774059783,9,0.494490178,0
CUST_00130,25,50000,RENT,4,HOMEIMPROVEMENT,A,25000,5.99,1,0.5,N,2,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.5,10372.10174,0.707442035,5,0.077204128,0
CUST_00131,24,44000,RENT,2,DEBTCONSOLIDATION,D,25000,15.33,1,0.57,N,2,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.568181818,10717.54422,0.811762369,5,0.940999183,1
CUST_00132,23,50000,RENT,1,VENTURE,B,25000,11.83,1,0.5,N,4,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.5,7221.991122,0.644439822,6,0.698263808,0
CUST_00133,22,50004,RENT,0,VENTURE,B,25000,10.36,1,0.5,N,2,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,12,0.499960003,10415.42747,0.708251889,2,0.33368625,0
CUST_00134,22,50004,RENT,3,VENTURE,C,25000,12.23,1,0.5,N,3,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.499960003,14545.63595,0.790849451,5,0.515407723,1
CUST_00135,22,52000,RENT,2,EDUCATION,B,25000,11.11,1,0.48,N,4,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.480769231,12994.63485,0.730666055,2,0.938219106,0
CUST_00136,23,13200,OWN,3,DEBTCONSOLIDATION,A,4950,7.9,1,0.38,N,4,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.375,854.4331212,0.439729782,4,0.666193155,0
CUST_00137,24,220000,MORTGAGE,1,EDUCATION,B,25000,11.58,0,0.11,N,2,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.113636364,62139.74387,0.396089745,4,0.649844264,1
CUST_00138,23,216000,MORTGAGE,5,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.097222222,60618.93847,0.377865456,5,0.901319661,0
CUST_00139,25,216000,MORTGAGE,2,EDUCATION,D,25000,16.07,0,0.12,N,3,Female,Widowed,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.115740741,50597.57575,0.349988777,5,0.909020229,0
CUST_00140,26,216000,MORTGAGE,10,EDUCATION,C,20000,14.22,0,0.09,Y,2,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.092592593,63360.45103,0.385928014,6,0.483109456,0
CUST_00141,23,215000,MORTGAGE,7,MEDICAL,C,35000,14.79,0,0.16,Y,3,Male,Single,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.162790698,28477.62566,0.295244771,7,0.731330763,0
CUST_00142,26,215000,MORTGAGE,11,EDUCATION,A,12000,7.88,0,0.06,N,2,Male,Single,Master,UK,England,London,51.5074,-0.1278,Unemployed,60,0.055813953,24621.34315,0.170331829,3,0.072936267,0
CUST_00143,23,52000,RENT,1,PERSONAL,C,25000,13.22,1,0.48,N,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,12,0.480769231,8493.001941,0.644096191,4,0.305509201,0
CUST_00144,26,46000,RENT,2,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.543478261,3662.525248,0.623098375,9,0.758282663,0
CUST_00145,22,53000,RENT,5,EDUCATION,C,25000,13.43,1,0.47,Y,4,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.471698113,4216.907339,0.551262403,7,0.259117595,1
CUST_00146,26,47000,RENT,0,HOMEIMPROVEMENT,D,25000,15.28,1,0.53,Y,2,Male,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.531914894,10256.88001,0.750146383,9,0.634900409,1
CUST_00147,23,47000,RENT,1,VENTURE,E,25000,17.93,1,0.53,N,2,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.531914894,6116.177868,0.662046338,1,0.137040316,0
CUST_00148,23,13200,MORTGAGE,2,EDUCATION,B,1400,9.25,0,0.11,N,4,Female,Married,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.106060606,2468.413373,0.293061619,7,0.284279902,0
CUST_00149,21,13200,OWN,0,VENTURE,C,4500,12.98,1,0.34,N,4,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.340909091,3342.399689,0.594121189,6,0.264135874,0
CUST_00150,22,210000,MORTGAGE,6,VENTURE,B,16000,10.62,0,0.08,N,4,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.076190476,24550.5088,0.193097661,10,0.136878316,0
CUST_00151,26,210000,OWN,10,PERSONAL,B,22000,11.83,0,0.1,N,4,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.104761905,12726.31528,0.165363406,13,0.571206224,2
CUST_00152,26,48000,RENT,5,VENTURE,F,25000,18.43,1,0.52,N,2,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.520833333,10886.28931,0.747631027,3,0.428099725,0
CUST_00153,22,54996,RENT,6,EDUCATION,B,25000,,1,0.45,N,4,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.454578515,9385.087908,0.625228888,2,0.697555545,1
CUST_00154,24,55000,RENT,4,HOMEIMPROVEMENT,D,25000,,1,0.45,Y,4,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.454545455,14416.21049,0.716658372,8,0.307870991,1
CUST_00155,23,55000,RENT,4,EDUCATION,B,25000,11.36,1,0.45,N,3,Male,Married,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.454545455,12989.39923,0.69071635,4,0.904707717,0
CUST_00156,23,55000,RENT,4,EDUCATION,D,25000,15.65,1,0.45,Y,3,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,60,0.454545455,4198.734339,0.530886079,9,0.858877068,0
CUST_00157,24,55164,RENT,8,PERSONAL,C,25000,13.22,1,0.45,Y,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.453194112,9377.65283,0.623189994,10,0.820166181,1
CUST_00158,26,56000,RENT,4,DEBTCONSOLIDATION,C,25000,12.87,1,0.45,N,2,Female,Divorced,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.446428571,9254.099863,0.611680355,14,0.196315148,1
CUST_00159,24,203500,OWN,8,MEDICAL,C,20000,13.04,0,0.1,N,3,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.098280098,36771.577,0.278975808,2,0.176080333,1
CUST_00160,23,190000,MORTGAGE,5,EDUCATION,F,22000,17.58,1,0.12,Y,3,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.115789474,46006.62198,0.357929589,10,0.796553546,0
CUST_00161,23,13920,OWN,2,PERSONAL,E,7750,17.04,1,0.56,N,4,Male,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.556752874,767.4682156,0.611887084,1,0.821101939,0
CUST_00162,24,60000,RENT,0,PERSONAL,B,25000,10.99,1,0.42,N,3,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.416666667,9888.535032,0.581475584,2,0.859617852,1
CUST_00163,24,60000,RENT,2,PERSONAL,B,25000,11.11,1,0.42,N,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.416666667,16732.95807,0.695549301,15,0.196899598,1
CUST_00164,26,54000,RENT,7,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.462962963,5860.827269,0.571496801,3,0.566619803,0
CUST_00165,23,14000,OWN,2,DEBTCONSOLIDATION,D,4000,,1,0.29,N,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.285714286,3177.43523,0.512673945,12,0.590019486,0
CUST_00166,24,200000,RENT,8,MEDICAL,B,12000,12.69,0,0.06,N,2,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.06,31559.06799,0.21779534,9,0.70436236,1
CUST_00167,24,200000,MORTGAGE,8,HOMEIMPROVEMENT,C,12000,13.49,0,0.06,N,2,Female,Married,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.06,38602.54757,0.253012738,14,0.19052793,0
CUST_00168,21,200000,MORTGAGE,5,EDUCATION,C,16000,14.65,0,0.08,N,4,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.08,49214.49579,0.326072479,5,0.59054462,1
CUST_00169,25,54000,RENT,3,HOMEIMPROVEMENT,E,25000,16.82,1,0.46,N,4,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.462962963,7161.069314,0.595575358,15,0.142202159,1
CUST_00170,23,60000,RENT,3,PERSONAL,C,25000,12.73,1,0.42,N,3,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.416666667,5072.433412,0.501207224,4,0.808009232,0
CUST_00171,23,60000,RENT,7,PERSONAL,B,25000,10.25,1,0.42,N,4,Female,Widowed,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,24,0.416666667,3355.871919,0.472597865,4,0.596904769,0
CUST_00172,21,60000,RENT,6,EDUCATION,B,25000,10.99,1,0.42,N,4,Male,Widowed,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.416666667,4679.835357,0.494663923,12,0.630247502,1
CUST_00173,25,61959,RENT,9,MEDICAL,C,25000,12.73,1,0.4,N,2,Male,Single,PhD,USA,California,San Francisco,37.7749,-122.4194,Unemployed,36,0.403492632,6742.984075,0.512322408,4,0.773288628,1
CUST_00174,22,56400,RENT,2,HOMEIMPROVEMENT,D,25000,14.96,1,0.44,Y,3,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.443262411,12771.29995,0.6697039,9,0.084010064,0
CUST_00175,23,200000,MORTGAGE,7,EDUCATION,A,28000,,0,0.14,N,2,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.14,55677.59579,0.418387979,11,0.592268262,0
CUST_00176,21,200000,MORTGAGE,2,DEBTCONSOLIDATION,C,25000,13.99,0,0.13,N,2,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,24,0.125,55345.63152,0.401728158,13,0.341509531,1
CUST_00177,24,200000,MORTGAGE,3,VENTURE,A,24000,7.49,0,0.12,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,60,0.12,26684.20222,0.253421011,7,0.745267807,1
CUST_00178,26,200000,MORTGAGE,4,EDUCATION,C,15000,14.79,0,0.07,N,3,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.075,34507.65622,0.247538281,14,0.131340326,0
CUST_00179,25,200000,MORTGAGE,2,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,Female,Married,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.0775,13931.43033,0.147157152,8,0.064848692,1
CUST_00180,24,200000,RENT,8,EDUCATION,A,10000,8.49,0,0.05,N,4,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.05,18071.25385,0.140356269,7,0.569009226,0
CUST_00181,24,66000,RENT,3,EDUCATION,B,25000,9.91,1,0.38,N,2,Female,Divorced,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.378787879,16742.7016,0.632465176,14,0.817969487,2
CUST_00182,22,66000,RENT,6,EDUCATION,C,25000,13.06,1,0.38,Y,3,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.378787879,15398.29194,0.612095332,12,0.424321619,1
CUST_00183,22,200000,MORTGAGE,6,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.045,54632.84843,0.318164242,6,0.204057237,0
CUST_00184,44,200000,MORTGAGE,4,EDUCATION,B,6000,11.86,0,0.03,N,2,Female,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.03,54873.7578,0.304368789,1,0.053672042,0
CUST_00185,25,200000,RENT,5,EDUCATION,D,18000,16.32,0,0.09,N,3,Female,Single,PhD,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.09,28543.76057,0.232718803,5,0.927864478,1
CUST_00186,25,200000,MORTGAGE,2,VENTURE,B,12000,10.38,0,0.06,N,2,Male,Divorced,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.06,54938.13701,0.334690685,4,0.584549549,1
CUST_00187,25,200000,MORTGAGE,9,PERSONAL,C,23050,14.35,0,0.12,N,3,Male,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.11525,12182.47124,0.176162356,11,0.171884321,0
CUST_00188,24,200000,MORTGAGE,8,DEBTCONSOLIDATION,B,20000,,0,0.1,N,3,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.1,20150.54818,0.200752741,9,0.298087105,0
CUST_00189,24,60000,RENT,2,DEBTCONSOLIDATION,E,25000,,1,0.42,Y,2,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,36,0.416666667,17202.87115,0.703381186,10,0.651020969,1
CUST_00190,21,14400,OWN,0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,4,Male,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.208333333,2494.784633,0.381582266,15,0.361417866,2
CUST_00191,26,66996,RENT,10,PERSONAL,D,25000,15.21,1,0.37,Y,2,Male,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.373156606,8372.621445,0.498128567,12,0.494117442,0
CUST_00192,23,67000,RENT,3,EDUCATION,A,25000,7.9,1,0.37,N,4,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Unemployed,24,0.373134328,4259.172213,0.436704063,2,0.530529645,1
CUST_00193,24,67000,RENT,2,VENTURE,B,25000,10.99,1,0.37,N,3,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Part-time,60,0.373134328,9650.048398,0.517164901,2,0.540061586,1
CUST_00194,24,68000,RENT,5,PERSONAL,D,25000,14.09,1,0.37,Y,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.367647059,11098.00611,0.530853031,4,0.233588183,2
CUST_00195,25,69000,RENT,9,PERSONAL,D,25000,17.49,1,0.36,N,2,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.362318841,5716.005003,0.445159493,9,0.91873582,0
CUST_00196,25,200000,MORTGAGE,0,EDUCATION,B,12000,11.48,0,0.06,N,3,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.06,50921.2399,0.3146062,13,0.560266369,0
CUST_00197,26,188000,MORTGAGE,10,VENTURE,E,20000,17.74,1,0.11,N,2,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.106382979,29937.74711,0.265626314,3,0.487403486,0
CUST_00198,26,200000,MORTGAGE,4,PERSONAL,C,3000,13.92,0,0.01,N,3,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,36,0.015,47966.34544,0.254831727,9,0.732552826,1
CUST_00199,25,69996,RENT,9,EDUCATION,D,25000,15.21,1,0.36,N,3,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.357163266,5152.054875,0.430768256,6,0.914597466,0
CUST_00200,22,14400,OWN,2,MEDICAL,B,4000,10.99,1,0.28,N,3,Male,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.277777778,2221.728741,0.432064496,7,0.603544561,0
CUST_00201,24,70000,RENT,3,EDUCATION,B,25000,11.86,1,0.36,N,4,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.357142857,13644.13957,0.552059137,3,0.550688772,0
CUST_00202,24,14400,OWN,5,PERSONAL,A,6000,7.49,1,0.42,N,3,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.416666667,2507.862679,0.590823797,15,0.438351924,1
CUST_00203,24,56100,RENT,7,MEDICAL,D,25000,16.49,1,0.38,N,4,Male,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.445632799,6237.322832,0.556815024,3,0.622357249,1
CUST_00204,25,66000,RENT,9,VENTURE,D,25000,15.33,1,0.38,Y,2,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.378787879,11130.62038,0.547433642,12,0.170212109,0
CUST_00205,26,66000,RENT,3,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,Male,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.378787879,8374.448232,0.505673458,13,0.528990723,0
CUST_00206,25,14400,OWN,7,EDUCATION,A,5375,5.79,1,0.37,N,2,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.373263889,3221.322864,0.596966866,11,0.630728089,0
CUST_00207,25,72612,RENT,9,MEDICAL,C,25000,13.11,1,0.34,N,2,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,24,0.344295709,21369.07728,0.638586973,8,0.252807106,1
CUST_00208,23,74000,RENT,3,MEDICAL,B,25000,10.36,1,0.34,N,3,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.337837838,6835.090257,0.430203922,15,0.33572278,0
CUST_00209,25,75000,RENT,9,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,Female,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.333333333,10251.49812,0.470019975,3,0.460708839,1
CUST_00210,24,192000,RENT,0,MEDICAL,C,22000,,0,0.11,Y,2,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.114583333,44765.98471,0.347739504,2,0.211270507,0
CUST_00211,21,192000,MORTGAGE,12,VENTURE,A,20000,6.54,0,0.1,N,4,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.104166667,32653.09251,0.274234857,6,0.482646896,1
CUST_00212,25,191000,MORTGAGE,1,MEDICAL,B,10000,12.53,0,0.05,N,4,Male,Divorced,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.052356021,53617.50191,0.333075926,7,0.393581785,1
CUST_00213,26,190300,MORTGAGE,5,PERSONAL,A,15000,,0,0.08,N,3,Female,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.078822911,37369.93977,0.275196741,2,0.773101209,0
CUST_00214,22,190000,MORTGAGE,3,VENTURE,C,10000,,0,0.05,N,3,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.052631579,42344.84998,0.27549921,13,0.095007017,0
CUST_00215,24,75000,RENT,4,EDUCATION,B,25000,10.25,1,0.33,N,4,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.333333333,17764.53181,0.570193758,14,0.203152159,1
CUST_00216,22,71000,RENT,1,EDUCATION,D,25000,15.95,1,0.35,Y,4,Male,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.352112676,10514.80904,0.500208578,7,0.182839316,0
CUST_00217,26,190000,MORTGAGE,3,VENTURE,B,20000,12.18,0,0.11,N,4,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.105263158,38150.98282,0.306057804,13,0.44144187,0
CUST_00218,23,189996,OWN,0,PERSONAL,B,24000,11.83,0,0.13,N,3,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.126318449,14699.01396,0.203683309,12,0.698605288,0
CUST_00219,23,78000,RENT,7,DEBTCONSOLIDATION,C,25000,,1,0.32,Y,2,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.320512821,16467.65372,0.531636586,6,0.760318974,1
CUST_00220,23,78000,RENT,1,VENTURE,B,25000,10.62,1,0.32,N,3,Male,Single,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.320512821,10953.98489,0.460948524,14,0.208300393,0
CUST_00221,23,78504,RENT,7,VENTURE,B,25000,10.74,1,0.32,N,3,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,24,0.318455111,6551.248425,0.401906252,3,0.629333598,0
CUST_00222,25,186000,OWN,9,VENTURE,B,10000,10.25,0,0.05,N,4,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.053763441,25912.43288,0.193077596,11,0.126932106,0
CUST_00223,24,185000,MORTGAGE,,EDUCATION,B,35000,12.42,0,0.19,N,2,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.189189189,41005.63181,0.410841253,7,0.0658275,1
CUST_00224,25,185000,RENT,6,VENTURE,C,15000,15.27,0,0.08,N,2,Male,Married,Master,UK,England,London,51.5074,-0.1278,Part-time,24,0.081081081,26782.8102,0.225853028,13,0.278449998,1
CUST_00225,24,62050,RENT,8,MEDICAL,D,25000,15.33,1,0.34,Y,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.402900886,5962.352707,0.498990374,3,0.070668428,1
CUST_00226,23,79416,RENT,7,VENTURE,D,25000,15.21,1,0.31,Y,2,Male,Divorced,High School,UK,England,London,51.5074,-0.1278,Part-time,12,0.314798026,15502.6689,0.510006408,3,0.218083899,1
CUST_00227,21,14400,OWN,4,VENTURE,C,6250,14.72,1,0.43,N,2,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.434027778,1410.234207,0.531960709,6,0.431328865,0
CUST_00228,24,79631,RENT,8,PERSONAL,D,25000,15.7,1,0.31,Y,2,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.313948086,14363.78819,0.494327438,10,0.293847046,1
CUST_00229,24,79632,RENT,0,EDUCATION,C,25000,13.35,1,0.31,N,4,Male,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Unemployed,60,0.313944143,21394.35462,0.582609436,5,0.415589152,0
CUST_00230,21,14400,MORTGAGE,0,MEDICAL,C,1500,,0,0.1,N,4,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.104166667,866.6644439,0.164351697,7,0.167717418,1
CUST_00231,24,80000,RENT,6,EDUCATION,A,25000,6.62,1,0.31,N,2,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.3125,18050.8934,0.538136168,3,0.664585046,1
CUST_00232,26,80000,RENT,5,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.3125,23610.36419,0.607629552,4,0.067080061,0
CUST_00233,22,185000,RENT,4,MEDICAL,B,25000,11.36,0,0.14,N,2,Male,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,12,0.135135135,47239.43458,0.39048343,12,0.457539549,0
CUST_00234,26,185000,OWN,10,PERSONAL,A,5000,7.68,0,0.03,N,2,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,12,0.027027027,52996.02958,0.313492052,10,0.569468486,0
CUST_00235,24,184992,RENT,7,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,12,0.118924062,47011.05526,0.373048863,1,0.477242077,0
